"YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE","logPACKAGE","logREVIEWS","logRATING","logBRANCHES"
20,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,43,4,5400,0.456,-0.785262469467751,8.59415423255237,1.38629436111989,3.76120011569356
13,"Healthcare","Chennai",10.3089526606443,58,3.7,5400,0.265,-1.32802545299591,8.59415423255237,1.30833281965018,4.06044301054642
23,"IT Services & Consulting","Other",10.3089526606443,59,3.5,5400,0.389,-0.944175935363691,8.59415423255237,1.25276296849537,4.07753744390572
28,"Other","Mumbai",8.9226582995244,305,3.6,5400,0.195,-1.63475572041839,8.59415423255237,1.28093384546206,5.72031177660741
48,"Other","Bangalore / Bengaluru",10.3089526606443,70,3.5,5400,0.235,-1.44816976483798,8.59415423255237,1.25276296849537,4.24849524204936
28,"Other","Bangalore / Bengaluru",10.3089526606443,623,3.9,5300,0.091,-2.39689577246529,8.57546209954021,1.3609765531356,6.43454651878745
17,"Healthcare","Chennai",10.3089526606443,226,4,5300,0.162,-1.82015894374975,8.57546209954021,1.38629436111989,5.42053499927229
45,"Other","Mumbai",8.9226582995244,714,3.9,5300,0.119,-2.12863178587061,8.57546209954021,1.3609765531356,6.57088296233958
24,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,47,3.8,5300,0.387,-0.949330585952355,8.57546209954021,1.33500106673234,3.85014760171006
75,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,49,3.7,5200,0.382,-0.962334670375562,8.55641390456952,1.30833281965018,3.89182029811063
23,"Other","Chennai",10.3089526606443,244,4,5200,0.184,-1.69281952137315,8.55641390456952,1.38629436111989,5.4971682252932
9,"Financial Services","Pune",10.3089526606443,67,3.7,5200,0.5,-0.693147180559945,8.55641390456952,1.30833281965018,4.20469261939097
26,"IT Services & Consulting","Other",8.00636756765025,44,3.6,5100,0.27,-1.30933331998376,8.53699581871242,1.28093384546206,3.78418963391826
28,"Internet","Other",10.3089526606443,134,3.7,5100,0.166,-1.79576749062559,8.53699581871242,1.30833281965018,4.89783979995091
44,"Other","Other",8.9226582995244,359,4.1,5100,0.155,-1.86433016206289,8.53699581871242,1.41098697371026,5.88332238848828
27,"Internet","Bangalore / Bengaluru",10.3089526606443,226,3.7,5000,0.217,-1.52785792544168,8.51719319141624,1.30833281965018,5.42053499927229
42,"Internet","Other",10.3089526606443,220,3.5,4900,0.154,-1.87080267656851,8.49699048409872,1.25276296849537,5.39362754635236
15,"Financial Services","Other",8.00636756765025,427,3.6,4900,0.159,-1.83885107676191,8.49699048409872,1.28093384546206,6.05678401322862
46,"Engineering & Construction","Mumbai",10.3089526606443,306,4.1,4900,0.133,-2.01740615076038,8.49699048409872,1.41098697371026,5.72358510195238
138,"Financial Services","Pune",8.9226582995244,25,3.7,4900,0.301,-1.20064501423326,8.49699048409872,1.30833281965018,3.2188758248682
22,"Other","Bangalore / Bengaluru",5.85936070647464,62,3.7,4800,0.299,-1.20731170559145,8.47637119689598,1.30833281965018,4.12713438504509
17,"Real Estate","Other",10.3089526606443,91,4.1,4800,0.182,-1.70374859190534,8.47637119689598,1.41098697371026,4.51085950651685
20,"Other","Other",10.3089526606443,336,3.9,4800,0.155,-1.86433016206289,8.47637119689598,1.3609765531356,5.8171111599632
25,"Other","Mumbai",10.3089526606443,637,3.7,4800,0.115,-2.16282315061889,8.47637119689598,1.30833281965018,6.45676965557216
12,"Other","Other",10.3089526606443,410,4.1,4700,0.128,-2.05572501506252,8.45531778769815,1.41098697371026,6.01615715969835
57,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,77,3.8,4700,0.34,-1.07880966137193,8.45531778769815,1.33500106673234,4.34380542185368
42,"IT Services & Consulting","Pune",10.3089526606443,42,3.6,4700,0.424,-0.858021823750179,8.45531778769815,1.28093384546206,3.73766961828337
11,"IT Services & Consulting","Pune",8.00636756765025,37,3.6,4700,0.285,-1.25526609871349,8.45531778769815,1.28093384546206,3.61091791264422
118,"IT Services & Consulting","Pune",10.3089526606443,49,3.8,4700,0.336,-1.09064411901893,8.45531778769815,1.33500106673234,3.89182029811063
41,"Other","Mumbai",8.00636756765025,599,3.8,4700,0.11,-2.20727491318972,8.45531778769815,1.33500106673234,6.39526159811545
10,"Other","Bangalore / Bengaluru",8.9226582995244,117,4.1,4600,0.235,-1.44816976483798,8.43381158247719,1.41098697371026,4.76217393479776
178,"Other","Other",10.3089526606443,756,4,4600,0.093,-2.37515578582888,8.43381158247719,1.38629436111989,6.62804137617953
12,"IT Services & Consulting","Other",10.3089526606443,48,3.9,4600,0.311,-1.1679623668029,8.43381158247719,1.3609765531356,3.87120101090789
23,"Software Product","Pune",10.3089526606443,22,3.7,4600,0.367,-1.00239343092757,8.43381158247719,1.30833281965018,3.09104245335832
40,"Other","Other",10.3089526606443,134,4,4500,0.096,-2.3434070875143,8.41183267575841,1.38629436111989,4.89783979995091
26,"Auto Components","Other",8.9226582995244,110,3.9,4500,0.136,-1.99510039324608,8.41183267575841,1.3609765531356,4.70048036579242
79,"Engineering & Construction","Mumbai",8.9226582995244,307,4,4500,0.128,-2.05572501506252,8.41183267575841,1.38629436111989,5.7268477475872
47,"Other","Mumbai",10.3089526606443,379,4.2,4400,0.095,-2.3538783873816,8.38935981990635,1.43508452528932,5.93753620508243
11,"Other","New Delhi",10.3089526606443,366,4,4400,0.117,-2.14558134418438,8.38935981990635,1.38629436111989,5.90263333340137
79,"Auto Components","Bangalore / Bengaluru",8.9226582995244,122,4.2,4400,0.203,-1.59454929994035,8.38935981990635,1.43508452528932,4.80402104473326
4,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,103,4.1,4400,0.265,-1.32802545299591,8.38935981990635,1.41098697371026,4.63472898822964
9,"Other","Bangalore / Bengaluru",10.3089526606443,54,3.5,4300,0.453,-0.791863153499103,8.36637030168165,1.25276296849537,3.98898404656427
137,"Other","Other",10.3089526606443,398,3.9,4300,0.118,-2.13707065451647,8.36637030168165,1.3609765531356,5.98645200528444
123,"Other","Mumbai",8.9226582995244,231,3.7,4300,0.129,-2.04794287462046,8.36637030168165,1.30833281965018,5.44241771052179
30,"Other","Bangalore / Bengaluru",10.3089526606443,116,3.8,4300,0.284,-1.25878104082093,8.36637030168165,1.33500106673234,4.75359019110636
63,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,66,3.7,4300,0.287,-1.24827306322252,8.36637030168165,1.30833281965018,4.18965474202643
38,"Other","Bangalore / Bengaluru",8.9226582995244,282,4.1,4300,0.127,-2.06356819252355,8.36637030168165,1.41098697371026,5.64190707093811
38,"Other","Mumbai",8.00636756765025,607,3.9,4300,0.115,-2.16282315061889,8.36637030168165,1.3609765531356,6.4085287910595
66,"Other","Other",8.00636756765025,339,3.7,4200,0.157,-1.85150947363383,8.34283980427146,1.30833281965018,5.82600010738045
24,"Internet","Other",10.3089526606443,171,3.5,4200,0.153,-1.8773173575897,8.34283980427146,1.25276296849537,5.14166355650266
28,"Other","New Delhi",8.00636756765025,45,3.8,4200,0.204,-1.58963528513792,8.34283980427146,1.33500106673234,3.80666248977032
29,"Pharma","Other",8.9226582995244,144,4.1,4200,0.168,-1.78379129957888,8.34283980427146,1.41098697371026,4.969813299576
23,"Other","Chennai",8.9226582995244,282,4.2,4200,0.134,-2.00991547903123,8.34283980427146,1.43508452528932,5.64190707093811
127,"Other","Other",10.3089526606443,245,3.9,4200,0.151,-1.89047544216721,8.34283980427146,1.3609765531356,5.50125821054473
34,"Other","Pune",10.3089526606443,42,3.9,4200,0.348,-1.05555279920766,8.34283980427146,1.3609765531356,3.73766961828337
32,"Other","Other",8.9226582995244,388,3.7,4100,0.109,-2.21640739675299,8.3187422526924,1.30833281965018,5.96100533962327
58,"Other","Mumbai",8.00636756765025,422,3.9,4100,0.139,-1.97328134585145,8.3187422526924,1.3609765531356,6.04500531403601
31,"Pharma","Other",8.00636756765025,65,3.8,4100,0.148,-1.91054300521802,8.3187422526924,1.33500106673234,4.17438726989564
41,"Financial Services","Mumbai",8.9226582995244,164,3.7,4100,0.125,-2.07944154167984,8.3187422526924,1.30833281965018,5.0998664278242
154,"Other","Bangalore / Bengaluru",10.3089526606443,386,3.9,4000,0.157,-1.85150947363383,8.29404964010203,1.3609765531356,5.95583736946483
38,"Other","Pune",10.3089526606443,308,3.8,4000,0.142,-1.95192822138088,8.29404964010203,1.33500106673234,5.73009978297357
9,"Internet","New Delhi",8.9226582995244,232,3.2,3900,0.127,-2.06356819252355,8.26873183211774,1.16315080980568,5.44673737166631
8,"Industrial Machinery","Pune",8.00636756765025,240,4.2,3900,0.128,-2.05572501506252,8.26873183211774,1.43508452528932,5.48063892334199
39,"Other","Other",8.00636756765025,335,3.7,3900,0.095,-2.3538783873816,8.26873183211774,1.30833281965018,5.81413053182507
16,"Pharma","Mumbai",10.3089526606443,128,3.6,3900,0.156,-1.8578992717326,8.26873183211774,1.28093384546206,4.85203026391962
33,"Other","Pune",10.3089526606443,290,3.9,3900,0.108,-2.22562405185792,8.26873183211774,1.3609765531356,5.66988092298052
6,"Education & Training","New Delhi",8.9226582995244,240,3.2,3900,0.132,-2.02495335639577,8.26873183211774,1.16315080980568,5.48063892334199
16,"Other","Pune",8.00636756765025,98,3.9,3900,0.23,-1.46967597005894,8.26873183211774,1.3609765531356,4.58496747867057
121,"Other","Chennai",8.9226582995244,364,4.2,3900,0.143,-1.94491064872223,8.26873183211774,1.43508452528932,5.89715386763674
65,"Industrial Machinery","Pune",10.3089526606443,149,4,3800,0.15,-1.89711998488588,8.24275634571448,1.38629436111989,5.00394630594546
17,"Other","Other",8.9226582995244,151,3.9,3800,0.131,-2.03255795578099,8.24275634571448,1.3609765531356,5.01727983681492
75,"Other","New Delhi",8.00636756765025,251,3.7,3800,0.088,-2.43041846450393,8.24275634571448,1.30833281965018,5.52545293913178
70,"Other","Mumbai",8.9226582995244,317,3.9,3800,0.12,-2.12026353620009,8.24275634571448,1.3609765531356,5.75890177387728
62,"Internet","Other",8.00636756765025,119,3.1,3800,0.151,-1.89047544216721,8.24275634571448,1.1314021114911,4.77912349311153
117,"Other","Other",10.3089526606443,170,3.9,3800,0.149,-1.90380897303668,8.24275634571448,1.3609765531356,5.13579843705026
171,"Other","Mumbai",10.3089526606443,335,3.8,3800,0.096,-2.3434070875143,8.24275634571448,1.33500106673234,5.81413053182507
174,"Other","Other",10.3089526606443,122,4.2,3700,0.117,-2.14558134418438,8.21608809863232,1.43508452528932,4.80402104473326
13,"Other","Mumbai",8.9226582995244,464,4,3700,0.097,-2.33304430047875,8.21608809863232,1.38629436111989,6.13988455222626
17,"Industrial Machinery","Pune",8.9226582995244,111,4.3,3700,0.153,-1.8773173575897,8.21608809863232,1.45861502269952,4.70953020131233
65,"Financial Services","Bangalore / Bengaluru",8.9226582995244,33,3.6,3700,0.301,-1.20064501423326,8.21608809863232,1.28093384546206,3.49650756146648
47,"Other","Mumbai",10.3089526606443,273,3.5,3700,0.181,-1.70925824771631,8.21608809863232,1.25276296849537,5.60947179518496
24,"Software Product","Bangalore / Bengaluru",10.3089526606443,18,3.8,3700,0.261,-1.34323487165944,8.21608809863232,1.33500106673234,2.89037175789616
23,"Internet","Pune",10.3089526606443,468,4.2,3700,0.079,-2.53830742651512,8.21608809863232,1.43508452528932,6.14846829591765
66,"Other","Other",10.3089526606443,34,4.2,3700,0.274,-1.29462717259407,8.21608809863232,1.43508452528932,3.52636052461616
51,"Other","New Delhi",10.3089526606443,150,3.9,3600,0.093,-2.37515578582888,8.1886891244442,1.3609765531356,5.01063529409626
34,"Pharma","Other",10.3089526606443,183,3.9,3600,0.149,-1.90380897303668,8.1886891244442,1.3609765531356,5.20948615284142
27,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,44,3.4,3600,0.299,-1.20731170559145,8.1886891244442,1.22377543162212,3.78418963391826
36,"Financial Services","Other",8.9226582995244,51,4.1,3600,0.235,-1.44816976483798,8.1886891244442,1.41098697371026,3.93182563272433
94,"Pharma","Other",8.9226582995244,80,4.1,3600,0.141,-1.95899538860397,8.1886891244442,1.41098697371026,4.38202663467388
27,"Auto Components","Other",8.9226582995244,86,3.8,3600,0.123,-2.09557092360972,8.1886891244442,1.33500106673234,4.45434729625351
92,"Other","Mumbai",11.9183905730784,294,4.2,3600,0.111,-2.1982250776698,8.1886891244442,1.43508452528932,5.68357976733868
16,"Other","Other",10.3089526606443,245,4.7,3600,0.017,-4.07454193492592,8.1886891244442,1.54756250871601,5.50125821054473
15,"Software Product","Other",10.3089526606443,39,3.9,3600,0.215,-1.53711725085447,8.1886891244442,1.3609765531356,3.66356164612965
47,"Other","Other",10.3089526606443,149,4.1,3500,0.129,-2.04794287462046,8.1605182474775,1.41098697371026,5.00394630594546
NA,"Other","Mumbai",10.3089526606443,154,4,3500,0.098,-2.32278780031156,8.1605182474775,1.38629436111989,5.03695260241363
101,"Other","New Delhi",8.00636756765025,410,3.4,3500,0.079,-2.53830742651512,8.1605182474775,1.22377543162212,6.01615715969835
75,"Other","Chennai",10.3089526606443,48,4,3500,0.184,-1.69281952137315,8.1605182474775,1.38629436111989,3.87120101090789
120,"Other","Mumbai",10.3089526606443,473,4,3500,0.097,-2.33304430047875,8.1605182474775,1.38629436111989,6.15909538849193
45,"Auto Components","Other",8.9226582995244,91,3.7,3500,0.122,-2.10373423424888,8.1605182474775,1.30833281965018,4.51085950651685
26,"Other","Mumbai",10.3089526606443,158,3.9,3500,0.147,-1.9173226922034,8.1605182474775,1.3609765531356,5.06259503302697
36,"Other","New Delhi",8.00636756765025,312,3.9,3500,0.086,-2.45340798272863,8.1605182474775,1.3609765531356,5.74300318780948
34,"Pharma","Mumbai",8.00636756765025,209,4.1,3500,0.114,-2.17155683058764,8.1605182474775,1.41098697371026,5.34233425196481
49,"IT Services & Consulting","Pune",8.9226582995244,31,3.5,3500,0.273,-1.29828348379718,8.1605182474775,1.25276296849537,3.43398720448515
79,"IT Services & Consulting","Pune",11.9183905730784,48,3.5,3500,0.293,-1.22758266996507,8.1605182474775,1.25276296849537,3.87120101090789
8,"Other","Other",4.83230575857184,55,3.1,3500,0.099,-2.31263542884755,8.1605182474775,1.1314021114911,4.00733318523247
24,"Other","Bangalore / Bengaluru",8.9226582995244,86,4.2,3500,0.122,-2.10373423424888,8.1605182474775,1.43508452528932,4.45434729625351
25,"Pharma","Mumbai",10.3089526606443,173,3.8,3400,0.117,-2.14558134418438,8.13153071060425,1.33500106673234,5.15329159449778
NA,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,36,3.9,3500,0.25,-1.38629436111989,8.1605182474775,1.3609765531356,3.58351893845611
22,"Other","Other",10.3089526606443,230,4,3400,0.125,-2.07944154167984,8.13153071060425,1.38629436111989,5.4380793089232
139,"Other","Mumbai",8.9226582995244,329,4,3400,0.108,-2.22562405185792,8.13153071060425,1.38629436111989,5.79605775076537
10,"Other","Mumbai",8.9226582995244,248,3.6,3400,0.125,-2.07944154167984,8.13153071060425,1.28093384546206,5.51342874616498
NA,"Other","Other",10.3089526606443,57,4,3400,0.139,-1.97328134585145,8.13153071060425,1.38629436111989,4.04305126783455
16,"Other","New Delhi",10.3089526606443,314,4,3400,0.095,-2.3538783873816,8.13153071060425,1.38629436111989,5.74939298590825
81,"Other","New Delhi",10.3089526606443,302,4.4,3400,0.076,-2.57702193869581,8.13153071060425,1.48160454092422,5.71042701737487
24,"Software Product","Pune",10.3089526606443,42,3,3400,0.221,-1.50959257746438,8.13153071060425,1.09861228866811,3.73766961828337
78,"Pharma","Mumbai",10.3089526606443,154,3.9,3400,0.115,-2.16282315061889,8.13153071060425,1.3609765531356,5.03695260241363
20,"IT Services & Consulting","Other",10.3089526606443,600,4,3400,0.07,-2.65926003693278,8.13153071060425,1.38629436111989,6.39692965521615
23,"IT Services & Consulting","Bangalore / Bengaluru",8.9226582995244,32,3.9,3300,0.213,-1.54646311327271,8.10167774745457,1.3609765531356,3.46573590279973
18,"Other","Pune",8.00636756765025,54,3.5,3300,0.166,-1.79576749062559,8.10167774745457,1.25276296849537,3.98898404656427
79,"Pharma","Mumbai",8.00636756765025,192,3.9,3300,0.095,-2.3538783873816,8.10167774745457,1.3609765531356,5.25749537202778
17,"Auto Components","Chennai",8.9226582995244,191,3.6,3300,0.122,-2.10373423424888,8.10167774745457,1.28093384546206,5.25227342804663
19,"Other","Mumbai",8.9226582995244,369,4.1,3300,0.079,-2.53830742651512,8.10167774745457,1.41098697371026,5.91079664404053
64,"IT Services & Consulting","New Delhi",8.00636756765025,48,3.3,3300,0.132,-2.02495335639577,8.10167774745457,1.19392246847243,3.87120101090789
66,"Other","Chennai",8.9226582995244,128,4.2,3300,0.147,-1.9173226922034,8.10167774745457,1.43508452528932,4.85203026391962
29,"Other","Other",10.3089526606443,287,4.1,3300,0.107,-2.23492644452023,8.10167774745457,1.41098697371026,5.65948221575962
23,"Financial Services","Pune",10.3089526606443,19,3.9,3300,0.307,-1.18090753139494,8.10167774745457,1.3609765531356,2.94443897916644
13,"Other","New Delhi",8.00636756765025,363,3.7,3300,0.061,-2.79688141480883,8.10167774745457,1.30833281965018,5.89440283426485
140,"Software Product","Bangalore / Bengaluru",8.9226582995244,36,3.4,3200,0.114,-2.17155683058764,8.07090608878782,1.22377543162212,3.58351893845611
7,"Other","Bangalore / Bengaluru",8.9226582995244,253,4,3200,0.075,-2.59026716544583,8.07090608878782,1.38629436111989,5.53338948872752
50,"Auto Components","Other",8.00636756765025,137,3.9,3200,0.125,-2.07944154167984,8.07090608878782,1.3609765531356,4.91998092582813
19,"Other","Mumbai",10.3089526606443,477,3.4,3200,0.083,-2.48891467118554,8.07090608878782,1.22377543162212,6.16751649088834
33,"Other","New Delhi",8.9226582995244,264,3.7,3200,0.083,-2.48891467118554,8.07090608878782,1.30833281965018,5.57594910314632
23,"Other","Bangalore / Bengaluru",8.9226582995244,38,3.8,3200,0.239,-1.43129172705063,8.07090608878782,1.33500106673234,3.63758615972639
88,"Industrial Machinery","Bangalore / Bengaluru",8.9226582995244,106,4.1,3200,0.169,-1.77785656405906,8.07090608878782,1.41098697371026,4.66343909411207
29,"Other","Other",10.3089526606443,82,4.1,3200,0.111,-2.1982250776698,8.07090608878782,1.41098697371026,4.40671924726425
15,"Other","New Delhi",8.9226582995244,131,4.6,3200,0.051,-2.97592964625781,8.07090608878782,1.52605630349505,4.87519732320115
19,"Other","Other",8.9226582995244,27,4,3100,0.202,-1.59948758158093,8.03915739047324,1.38629436111989,3.29583686600433
12,"Other","Bangalore / Bengaluru",8.00636756765025,367,4,3100,0.12,-2.12026353620009,8.03915739047324,1.38629436111989,5.90536184805457
NA,"Other","Other",8.9226582995244,246,4.1,3100,0.093,-2.37515578582888,8.03915739047324,1.41098697371026,5.50533153593236
17,"Auto Components","Pune",8.00636756765025,105,4,3100,0.105,-2.25379492882461,8.03915739047324,1.38629436111989,4.65396035015752
14,"Other","Pune",8.9226582995244,36,3.7,3100,0.293,-1.22758266996507,8.03915739047324,1.30833281965018,3.58351893845611
35,"Other","Other",11.9183905730784,58,4.8,3100,0.00055,-7.50559227973776,8.03915739047324,1.56861591791385,4.06044301054642
34,"Other","New Delhi",8.9226582995244,100,3.5,3100,0.133,-2.01740615076038,8.03915739047324,1.25276296849537,4.60517018598809
55,"Healthcare","Mumbai",8.9226582995244,26,3.7,3100,0.112,-2.18925640768704,8.03915739047324,1.30833281965018,3.25809653802148
107,"Other","Bangalore / Bengaluru",10.3089526606443,34,3.4,3100,0.167,-1.78976146656538,8.03915739047324,1.22377543162212,3.52636052461616
53,"IT Services & Consulting","Chennai",10.3089526606443,58,4,3100,0.137,-1.98777435315401,8.03915739047324,1.38629436111989,4.06044301054642
37,"Engineering & Construction","Pune",10.3089526606443,53,3.4,3100,0.219,-1.51868354916564,8.03915739047324,1.22377543162212,3.97029191355212
40,"Engineering & Construction","Bangalore / Bengaluru",8.9226582995244,75,3.7,3000,0.141,-1.95899538860397,8.00636756765025,1.30833281965018,4.31748811353631
11,"Other","Mumbai",8.00636756765025,205,4.2,3000,0.069,-2.67364877438488,8.00636756765025,1.43508452528932,5.32300997913841
37,"Other","Mumbai",10.3089526606443,254,4,3000,0.112,-2.18925640768704,8.00636756765025,1.38629436111989,5.53733426701854
16,"Other","Chennai",10.3089526606443,413,4.2,3000,0.071,-2.64507540194082,8.00636756765025,1.43508452528932,6.02344759296103
24,"Healthcare","New Delhi",8.9226582995244,76,3.9,3000,0.101,-2.29263476214088,8.00636756765025,1.3609765531356,4.33073334028633
21,"Healthcare","Bangalore / Bengaluru",8.9226582995244,44,4.5,3000,0.027,-3.61191841297781,8.00636756765025,1.50407739677627,3.78418963391826
79,"Other","Other",6.62073965107352,183,4.1,3000,0.108,-2.22562405185792,8.00636756765025,1.41098697371026,5.20948615284142
86,"Other","Mumbai",8.00636756765025,184,3.8,3000,0.087,-2.44184716032755,8.00636756765025,1.33500106673234,5.21493575760899
12,"Engineering & Construction","Other",8.9226582995244,222,3.9,3000,0.08,-2.52572864430826,8.00636756765025,1.3609765531356,5.40267738187228
26,NA,"Other",8.9226582995244,NA,4.2,3000,0.081,-2.5133061243097,8.00636756765025,1.43508452528932,NA
96,"Other","Bangalore / Bengaluru",8.9226582995244,91,3.5,3000,0.21,-1.56064774826467,8.00636756765025,1.25276296849537,4.51085950651685
22,"Other","Other",11.2252433925184,267,4,3000,0.125,-2.07944154167984,8.00636756765025,1.38629436111989,5.58724865840025
24,"Other","Pune",10.3089526606443,268,3.8,3000,0.091,-2.39689577246529,8.00636756765025,1.33500106673234,5.59098698051086
8,"Other","Bangalore / Bengaluru",10.3089526606443,176,4.3,3000,0.093,-2.37515578582888,8.00636756765025,1.45861502269952,5.17048399503815
65,"Other","Other",8.9226582995244,46,4,2900,0.196,-1.62964061975162,7.97246601597457,1.38629436111989,3.8286413964891
100,"Auto Components","Pune",8.00636756765025,60,3.6,2900,0.093,-2.37515578582888,7.97246601597457,1.28093384546206,4.0943445622221
52,"Pharma","New Delhi",8.9226582995244,236,3.8,2900,0.091,-2.39689577246529,7.97246601597457,1.33500106673234,5.46383180502561
29,"Internet","Other",10.3089526606443,131,3.7,2900,0.113,-2.1803674602698,7.97246601597457,1.30833281965018,4.87519732320115
64,"IT Services & Consulting","Mumbai",8.00636756765025,152,3,2900,0.095,-2.3538783873816,7.97246601597457,1.09861228866811,5.02388052084628
29,"IT Services & Consulting","Bangalore / Bengaluru",8.9226582995244,24,3.7,2900,0.22,-1.51412773262978,7.97246601597457,1.30833281965018,3.17805383034795
23,"Engineering & Construction","Mumbai",8.9226582995244,118,4.2,2900,0.083,-2.48891467118554,7.97246601597457,1.43508452528932,4.77068462446567
55,"Pharma","Other",8.9226582995244,99,3.6,2900,0.092,-2.3859667019331,7.97246601597457,1.28093384546206,4.59511985013459
19,"Pharma","Other",8.9226582995244,124,4,2900,0.101,-2.29263476214088,7.97246601597457,1.38629436111989,4.82028156560504
22,"Internet","Other",4.83230575857184,49,3.7,2800,0.09,-2.40794560865187,7.9373746961633,1.30833281965018,3.89182029811063
29,"Other","Other",8.00636756765025,74,4.2,2800,0.11,-2.20727491318972,7.9373746961633,1.43508452528932,4.30406509320417
23,"Other","Mumbai",8.00636756765025,398,3.9,2800,0.053,-2.93746336543002,7.9373746961633,1.3609765531356,5.98645200528444
NA,"IT Services & Consulting","Pune",10.3089526606443,29,3.7,2800,0.251,-1.38230233985035,7.9373746961633,1.30833281965018,3.36729582998647
69,"Other","Mumbai",8.00636756765025,260,3.9,2800,0.09,-2.40794560865187,7.9373746961633,1.3609765531356,5.56068163101553
35,"Financial Services","Mumbai",8.9226582995244,332,3.9,2800,0.081,-2.5133061243097,7.9373746961633,1.3609765531356,5.80513496891649
NA,"IT Services & Consulting","Bangalore / Bengaluru",8.9226582995244,45,3.5,2800,0.202,-1.59948758158093,7.9373746961633,1.25276296849537,3.80666248977032
121,"Other","Mumbai",10.3089526606443,83,4,2800,0.069,-2.67364877438488,7.9373746961633,1.38629436111989,4.4188406077966
8,"Other","Bangalore / Bengaluru",8.00636756765025,165,4,2800,0.156,-1.8578992717326,7.9373746961633,1.38629436111989,5.10594547390058
19,"IT Services & Consulting","Pune",8.00636756765025,39,3.8,2800,0.169,-1.77785656405906,7.9373746961633,1.33500106673234,3.66356164612965
20,"Healthcare","Other",10.3089526606443,17,4,2800,0.148,-1.91054300521802,7.9373746961633,1.38629436111989,2.83321334405622
77,"Financial Services","Chennai",10.3089526606443,396,4.2,2800,0.051,-2.97592964625781,7.9373746961633,1.43508452528932,5.98141421125448
18,"Other","Pune",8.9226582995244,134,4,2700,0.075,-2.59026716544583,7.90100705199242,1.38629436111989,4.89783979995091
51,"Auto Components","Chennai",8.00636756765025,176,4,2700,0.096,-2.3434070875143,7.90100705199242,1.38629436111989,5.17048399503815
65,"Other","Other",8.9226582995244,272,4.1,2700,0.074,-2.60369018577797,7.90100705199242,1.41098697371026,5.605802066296
15,"Internet","Other",8.00636756765025,215,3.6,2700,0.137,-1.98777435315401,7.90100705199242,1.28093384546206,5.37063802812766
15,"Other","Pune",8.9226582995244,32,2.8,2700,0.176,-1.73727128394399,7.90100705199242,1.02961941718116,3.46573590279973
66,"Other","Mumbai",5.85936070647464,49,3.3,2700,0.095,-2.3538783873816,7.90100705199242,1.19392246847243,3.89182029811063
13,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,30,3.6,2700,0.215,-1.53711725085447,7.90100705199242,1.28093384546206,3.40119738166216
18,"Other","Other",8.00636756765025,224,3.6,2700,0.087,-2.44184716032755,7.90100705199242,1.28093384546206,5.41164605185504
159,"Other","Other",10.3089526606443,426,3.6,2700,0.073,-2.61729583783375,7.90100705199242,1.28093384546206,6.05443934626937
64,"Healthcare","Mumbai",10.3089526606443,30,3.5,2700,0.107,-2.23492644452023,7.90100705199242,1.25276296849537,3.40119738166216
41,"IT Services & Consulting","Other",10.3089526606443,49,3.6,2700,0.129,-2.04794287462046,7.90100705199242,1.28093384546206,3.89182029811063
NA,"Auto Components","Pune",NA,90,3.9,2700,0.086,-2.45340798272863,7.90100705199242,1.3609765531356,4.49980967033027
28,"Other","Bangalore / Bengaluru",11.9183905730784,165,3.9,2600,0.09,-2.40794560865187,7.86326672400957,1.3609765531356,5.10594547390058
20,"Other","Other",6.62073965107352,244,3.8,2600,0.095,-2.3538783873816,7.86326672400957,1.33500106673234,5.4971682252932
28,"Other","Chennai",8.00636756765025,46,3.9,2600,0.159,-1.83885107676191,7.86326672400957,1.3609765531356,3.8286413964891
9,"Other","Pune",8.00636756765025,291,4,2600,0.08,-2.52572864430826,7.86326672400957,1.38629436111989,5.67332326717149
24,"IT Services & Consulting","Pune",8.00636756765025,32,3.5,2600,0.129,-2.04794287462046,7.86326672400957,1.25276296849537,3.46573590279973
40,"Other","Mumbai",8.9226582995244,271,3.9,2600,0.066,-2.71810053695571,7.86326672400957,1.3609765531356,5.6021188208797
132,"Other","Other",8.00636756765025,66,4.1,2600,0.086,-2.45340798272863,7.86326672400957,1.41098697371026,4.18965474202643
128,"Other","Bangalore / Bengaluru",8.00636756765025,382,3.3,2600,0.087,-2.44184716032755,7.86326672400957,1.19392246847243,5.94542060860658
7,"Other","Bangalore / Bengaluru",8.9226582995244,90,3.9,2600,0.135,-2.00248050054371,7.86326672400957,1.3609765531356,4.49980967033027
51,"Other","Pune",10.3089526606443,386,3.6,2600,0.061,-2.79688141480883,7.86326672400957,1.28093384546206,5.95583736946483
70,"Auto Components","Other",8.00636756765025,198,3.4,2600,0.083,-2.48891467118554,7.86326672400957,1.22377543162212,5.28826703069454
